,time,team_name,high,high-auto,mid,mid-auto,low,low-auto,high_link_pts,mid_link_pts,low_link_pts,high_link_pts_auto,mid_link_pts_auto,low_link_pts_auto,climb,match_number,defense_bot,no_move,notes,high_link_auto_pts,mid_link_auto_pts,low_link_auto_pts
0,2023-03-04_15-53-25-791939,12,<map object at 0x124bd1630>,<map object at 0x124bd1a80>,<map object at 0x124bd18d0>,<map object at 0x124bd1b10>,<map object at 0x124bd19f0>,<map object at 0x124bd1ba0>,0,0,0,0,0,0,False,,False,False,,0,0,0
